method,serie,F1,precision,recall
ARIMA,61,0.8,1,0.666666666666667
ARIMA,62,0.72,1,0.5625
ARIMA,63,0.769230769230769,0.909090909090909,0.666666666666667
ARIMA,64,0.818181818181818,1,0.692307692307692
ARIMA,65,1,1,1
ARIMA,66,0.0571428571428571,0.0294117647058824,1
ARIMA,67,0.916666666666667,0.916666666666667,0.916666666666667
ARIMA,68,0.564102564102564,0.407407407407407,0.916666666666667
ARIMA,69,0.769230769230769,0.714285714285714,0.833333333333333
ARIMA,70,0.888888888888889,1,0.8
ARIMA,71,1,1,1
ARIMA,72,0.857142857142857,1,0.75
ARIMA,73,0.96551724137931,1,0.933333333333333
ARIMA,74,0.380952380952381,0.8,0.25
FBIAD,1,0.372093023255814,0.266666666666667,0.615384615384615
FBIAD,2,0.130434782608696,0.0714285714285714,0.75
FBIAD,3,0.125,0.0731707317073171,0.428571428571429
FBIAD,4,0.142857142857143,0.0810810810810811,0.6
FBIAD,5,0.0869565217391304,0.0487804878048781,0.4
FBIAD,6,0.692307692307692,0.75,0.642857142857143
FBIAD,7,0.4375,0.333333333333333,0.636363636363636
FBIAD,8,NA,0,0
FBIAD,9,0.303030303030303,0.217391304347826,0.5
FBIAD,10,0.227272727272727,0.15625,0.416666666666667
FBIAD,11,0.0655737704918033,0.0392156862745098,0.2
FBIAD,12,0.113207547169811,0.0681818181818182,0.333333333333333
FBIAD,13,NA,0,0
FBIAD,14,NA,0,0
FBIAD,15,0.0588235294117647,0.0377358490566038,0.133333333333333
FBIAD,16,0.297872340425532,0.2,0.583333333333333
FBIAD,17,0.0754716981132075,0.0425531914893617,0.333333333333333
FBIAD,18,0.04,0.0217391304347826,0.25
FBIAD,19,0.156862745098039,0.1,0.363636363636364
FBIAD,20,0.177777777777778,0.0975609756097561,1
FBIAD,21,0.0666666666666667,0.0350877192982456,0.666666666666667
FBIAD,22,0.222222222222222,0.148148148148148,0.444444444444444
FBIAD,23,0.742857142857143,0.684210526315789,0.8125
FBIAD,24,0.117647058823529,0.0666666666666667,0.5
FBIAD,25,0.0465116279069767,0.0256410256410256,0.25
FBIAD,26,0.631578947368421,0.75,0.545454545454545
FBIAD,27,0.214285714285714,0.15,0.375
FBIAD,28,0.461538461538462,0.315789473684211,0.857142857142857
FBIAD,29,0.368421052631579,0.241379310344828,0.777777777777778
FBIAD,30,0.0606060606060606,0.03125,1
FBIAD,31,0.103448275862069,0.0652173913043478,0.25
FBIAD,32,0.181818181818182,0.108695652173913,0.555555555555556
FBIAD,33,0.13953488372093,0.0810810810810811,0.5
FBIAD,34,0.171428571428571,0.107142857142857,0.428571428571429
FBIAD,35,NA,0,0
FBIAD,36,0.173913043478261,0.0952380952380952,1
FBIAD,37,0.0338983050847458,0.0175438596491228,0.5
FBIAD,38,0.218181818181818,0.153846153846154,0.375
FBIAD,39,0.0384615384615385,0.0227272727272727,0.125
FBIAD,40,NA,0,0
FBIAD,41,0.2,0.115384615384615,0.75
FBIAD,42,0.0425531914893617,0.0227272727272727,0.333333333333333
FBIAD,43,0.275862068965517,0.181818181818182,0.571428571428571
FBIAD,44,0.0909090909090909,0.0512820512820513,0.4
FBIAD,45,0.846153846153846,1,0.733333333333333
FBIAD,46,NA,0,0
FBIAD,47,0.0701754385964912,0.0363636363636364,1
FBIAD,48,0.5,0.6,0.428571428571429
FBIAD,49,0.242424242424242,0.173913043478261,0.4
FBIAD,50,0.142857142857143,0.0869565217391304,0.4
FBIAD,51,0.0740740740740741,0.0384615384615385,1
FBIAD,52,0.380952380952381,0.275862068965517,0.615384615384615
FBIAD,53,0.15,0.103448275862069,0.272727272727273
FBIAD,54,0.326530612244898,0.222222222222222,0.615384615384615
FBIAD,55,0.122448979591837,0.0833333333333333,0.230769230769231
FBIAD,56,0.0333333333333333,0.0175438596491228,0.333333333333333
FBIAD,57,0.12,0.0810810810810811,0.230769230769231
FBIAD,58,0.24,0.157894736842105,0.5
FBIAD,59,0.769230769230769,0.833333333333333,0.714285714285714
FBIAD,60,NA,0,0
FBIAD,61,0.125,0.0689655172413793,0.666666666666667
FBIAD,62,0.484848484848485,0.470588235294118,0.5
FBIAD,63,0.526315789473684,0.434782608695652,0.666666666666667
FBIAD,64,0.193548387096774,0.122448979591837,0.461538461538462
FBIAD,65,0.341463414634146,0.21875,0.777777777777778
FBIAD,66,0.0350877192982456,0.0178571428571429,1
FBIAD,67,0.377358490566038,0.24390243902439,0.833333333333333
FBIAD,68,0.0655737704918033,0.0408163265306122,0.166666666666667
FBIAD,69,0.227272727272727,0.131578947368421,0.833333333333333
FBIAD,70,0.146341463414634,0.0833333333333333,0.6
FBIAD,71,0.0465116279069767,0.024390243902439,0.5
FBIAD,72,0.529411764705882,0.5,0.5625
FBIAD,73,0.260869565217391,0.193548387096774,0.4
FBIAD,74,0.09375,0.0625,0.1875
FFT,1,0.105263157894737,0.166666666666667,0.0769230769230769
FFT,2,0.380952380952381,0.235294117647059,1
FFT,3,0.714285714285714,0.714285714285714,0.714285714285714
FFT,4,NA,0,0
FFT,5,NA,0,0
FFT,6,0.482758620689655,0.466666666666667,0.5
FFT,7,0.8,0.888888888888889,0.727272727272727
FFT,8,NA,0,0
FFT,9,0.75,1,0.6
FFT,10,0.296296296296296,0.266666666666667,0.333333333333333
FFT,11,0.428571428571428,0.75,0.3
FFT,12,0.714285714285714,1,0.555555555555556
FFT,13,0.0769230769230769,0.0666666666666667,0.0909090909090909
FFT,14,NA,0,0
FFT,15,0.15,0.12,0.2
FFT,16,0.263157894736842,0.192307692307692,0.416666666666667
FFT,17,NA,0,0
FFT,18,NA,0,0
FFT,19,0.344827586206897,0.277777777777778,0.454545454545455
FFT,20,0.2,0.125,0.5
FFT,21,0.153846153846154,0.0869565217391304,0.666666666666667
FFT,22,0.380952380952381,0.333333333333333,0.444444444444444
FFT,23,0.457142857142857,0.421052631578947,0.5
FFT,24,0.8,0.666666666666667,1
FFT,25,NA,0,0
FFT,26,0.842105263157895,1,0.727272727272727
FFT,27,0.8,0.857142857142857,0.75
FFT,28,0.666666666666667,0.625,0.714285714285714
FFT,29,0.5,0.4,0.666666666666667
FFT,30,0.166666666666667,0.0909090909090909,1
FFT,31,0.695652173913043,0.727272727272727,0.666666666666667
FFT,32,NA,0,0
FFT,33,0.2,0.142857142857143,0.333333333333333
FFT,34,0.5,0.6,0.428571428571429
FFT,35,NA,0,0
FFT,36,0.266666666666667,0.153846153846154,1
FFT,37,0.08,0.0434782608695652,0.5
FFT,38,0.914285714285714,0.842105263157895,1
FFT,39,NA,0,0
FFT,40,NA,0,0
FFT,41,0.25,0.166666666666667,0.5
FFT,42,0.181818181818182,0.125,0.333333333333333
FFT,43,0.230769230769231,0.25,0.214285714285714
FFT,44,NA,0,0
FFT,45,0.8,1,0.666666666666667
FFT,46,NA,0,0
FFT,47,0.0588235294117647,0.03125,0.5
FFT,48,0.413793103448276,0.4,0.428571428571429
FFT,49,0.347826086956522,0.307692307692308,0.4
FFT,50,0.307692307692308,0.25,0.4
FFT,51,0.666666666666667,0.5,1
FFT,52,0.8,0.833333333333333,0.769230769230769
FFT,53,0.24,0.214285714285714,0.272727272727273
FFT,54,0.363636363636364,0.3,0.461538461538462
FFT,55,0.171428571428571,0.136363636363636,0.230769230769231
FFT,56,NA,0,0
FFT,57,0.242424242424242,0.2,0.307692307692308
FFT,58,0.32258064516129,0.263157894736842,0.416666666666667
FFT,59,0.782608695652174,1,0.642857142857143
FFT,60,NA,0,0
FFT,61,NA,0,0
FFT,62,0.533333333333333,0.571428571428571,0.5
FFT,63,0.333333333333333,0.285714285714286,0.4
FFT,64,0.3125,0.263157894736842,0.384615384615385
FFT,65,0.6,0.545454545454545,0.666666666666667
FFT,66,0.0487804878048781,0.025,1
FFT,67,0.466666666666667,0.388888888888889,0.583333333333333
FFT,68,NA,0,0
FFT,69,0.434782608695652,0.294117647058824,0.833333333333333
FFT,70,NA,0,0
FFT,71,0.235294117647059,0.133333333333333,1
FFT,72,0.266666666666667,0.285714285714286,0.25
FFT,73,0.08,0.1,0.0666666666666667
FFT,74,0.113207547169811,0.0810810810810811,0.1875
REMD,1,0.782608695652174,0.9,0.692307692307692
REMD,2,0.421052631578947,0.266666666666667,1
REMD,3,1,1,1
REMD,4,0.75,1,0.6
REMD,5,0.571428571428572,1,0.4
REMD,6,1,1,1
REMD,7,0.909090909090909,0.909090909090909,0.909090909090909
REMD,8,0.666666666666667,0.5,1
REMD,9,1,1,1
REMD,10,0.761904761904762,0.888888888888889,0.666666666666667
REMD,11,0.461538461538462,1,0.3
REMD,12,0.615384615384615,1,0.444444444444444
REMD,13,0.378378378378378,0.269230769230769,0.636363636363636
REMD,14,0.0909090909090909,0.05,0.5
REMD,15,0.75,1,0.6
REMD,16,0.545454545454545,0.428571428571429,0.75
REMD,17,0.8,1,0.666666666666667
REMD,18,0.666666666666667,1,0.5
REMD,19,0.777777777777778,1,0.636363636363636
REMD,20,0.727272727272727,0.571428571428571,1
REMD,21,1,1,1
REMD,22,0.615384615384615,1,0.444444444444444
REMD,23,1,1,1
REMD,24,0.666666666666667,0.555555555555556,0.833333333333333
REMD,25,0.666666666666667,1,0.5
REMD,26,0.842105263157895,1,0.727272727272727
REMD,27,0.896551724137931,1,0.8125
REMD,28,1,1,1
REMD,29,1,1,1
REMD,30,1,1,1
REMD,31,0.818181818181818,0.9,0.75
REMD,32,1,1,1
REMD,33,0.909090909090909,1,0.833333333333333
REMD,34,0.545454545454545,0.75,0.428571428571429
REMD,35,0.0571428571428571,0.0294117647058824,1
REMD,36,1,1,1
REMD,37,0.19047619047619,0.105263157894737,1
REMD,38,0.756756756756757,0.666666666666667,0.875
REMD,39,0.451612903225806,0.304347826086957,0.875
REMD,40,NA,0,0
REMD,41,1,1,1
REMD,42,1,1,1
REMD,43,0.666666666666667,0.8,0.571428571428571
REMD,44,0.909090909090909,0.833333333333333,1
REMD,45,1,1,1
REMD,46,0.285714285714286,0.166666666666667,1
REMD,47,0.8,0.666666666666667,1
REMD,48,0.666666666666667,1,0.5
REMD,49,0.666666666666667,1,0.5
REMD,50,0.75,1,0.6
REMD,51,1,1,1
REMD,52,0.740740740740741,0.714285714285714,0.769230769230769
REMD,53,0.470588235294118,0.666666666666667,0.363636363636364
REMD,54,0.818181818181818,1,0.692307692307692
REMD,55,0.7,1,0.538461538461538
REMD,56,0.0625,0.0344827586206897,0.333333333333333
REMD,57,0.761904761904762,1,0.615384615384615
REMD,58,0.736842105263158,1,0.583333333333333
REMD,59,1,1,1
REMD,60,0.857142857142857,0.75,1
REMD,61,0.666666666666667,0.666666666666667,0.666666666666667
REMD,62,0.692307692307692,0.9,0.5625
REMD,63,0.888888888888889,1,0.8
REMD,64,0.869565217391304,1,0.769230769230769
REMD,65,1,1,1
REMD,66,0.0487804878048781,0.025,1
REMD,67,1,1,1
REMD,68,0.512820512820513,0.37037037037037,0.833333333333333
REMD,69,1,1,1
REMD,70,0.888888888888889,1,0.8
REMD,71,1,1,1
REMD,72,0.896551724137931,1,0.8125
REMD,73,0.933333333333333,0.933333333333333,0.933333333333333
REMD,74,0.4,1,0.25
WAVELET,1,NA,0,0
WAVELET,2,0.206896551724138,0.12,0.75
WAVELET,3,NA,0,0
WAVELET,4,NA,0,0
WAVELET,5,NA,0,0
WAVELET,6,0.275862068965517,0.266666666666667,0.285714285714286
WAVELET,7,0.413793103448276,0.333333333333333,0.545454545454545
WAVELET,8,NA,0,0
WAVELET,9,0.2,0.15,0.3
WAVELET,10,0.1,0.125,0.0833333333333333
WAVELET,11,0.0740740740740741,0.0588235294117647,0.1
WAVELET,12,0.137931034482759,0.1,0.222222222222222
WAVELET,13,NA,0,0
WAVELET,14,NA,0,0
WAVELET,15,0.2,0.2,0.2
WAVELET,16,0.210526315789474,0.153846153846154,0.333333333333333
WAVELET,17,0.125,0.1,0.166666666666667
WAVELET,18,NA,0,0
WAVELET,19,0.162162162162162,0.115384615384615,0.272727272727273
WAVELET,20,0.153846153846154,0.111111111111111,0.25
WAVELET,21,0.25,0.153846153846154,0.666666666666667
WAVELET,22,0.272727272727273,0.230769230769231,0.333333333333333
WAVELET,23,0.222222222222222,0.272727272727273,0.1875
WAVELET,24,0.214285714285714,0.136363636363636,0.5
WAVELET,25,NA,0,0
WAVELET,26,0.333333333333333,0.263157894736842,0.454545454545455
WAVELET,27,0.285714285714286,0.263157894736842,0.3125
WAVELET,28,0.275862068965517,0.181818181818182,0.571428571428571
WAVELET,29,0.214285714285714,0.157894736842105,0.333333333333333
WAVELET,30,0.142857142857143,0.0769230769230769,1
WAVELET,31,0.1875,0.15,0.25
WAVELET,32,NA,0,0
WAVELET,33,0.0952380952380952,0.0666666666666667,0.166666666666667
WAVELET,34,0.25,0.176470588235294,0.428571428571429
WAVELET,35,NA,0,0
WAVELET,36,NA,0,0
WAVELET,37,0.1,0.0555555555555556,0.5
WAVELET,38,0.0833333333333333,0.125,0.0625
WAVELET,39,NA,0,0
WAVELET,40,NA,0,0
WAVELET,41,0.176470588235294,0.115384615384615,0.375
WAVELET,42,NA,0,0
WAVELET,43,0.230769230769231,0.25,0.214285714285714
WAVELET,44,NA,0,0
WAVELET,45,0.75,1,0.6
WAVELET,46,NA,0,0
WAVELET,47,0.0645161290322581,0.0344827586206897,0.5
WAVELET,48,0.294117647058823,0.25,0.357142857142857
WAVELET,49,0.111111111111111,0.125,0.1
WAVELET,50,0.181818181818182,0.117647058823529,0.4
WAVELET,51,0.25,0.142857142857143,1
WAVELET,52,0.285714285714286,0.266666666666667,0.307692307692308
WAVELET,53,0.25,0.230769230769231,0.272727272727273
WAVELET,54,0.3125,0.263157894736842,0.384615384615385
WAVELET,55,0.142857142857143,0.133333333333333,0.153846153846154
WAVELET,56,NA,0,0
WAVELET,57,0.222222222222222,0.214285714285714,0.230769230769231
WAVELET,58,0.294117647058824,0.227272727272727,0.416666666666667
WAVELET,59,0.571428571428571,0.571428571428571,0.571428571428571
WAVELET,60,NA,0,0
WAVELET,61,NA,0,0
WAVELET,62,0.470588235294118,0.444444444444444,0.5
WAVELET,63,0.4,0.35,0.466666666666667
WAVELET,64,0.19047619047619,0.25,0.153846153846154
WAVELET,65,0.357142857142857,0.263157894736842,0.555555555555556
WAVELET,66,0.0909090909090909,0.0476190476190476,1
WAVELET,67,0.260869565217391,0.272727272727273,0.25
WAVELET,68,0.0740740740740741,0.0666666666666667,0.0833333333333333
WAVELET,69,0.0869565217391304,0.0588235294117647,0.166666666666667
WAVELET,70,NA,0,0
WAVELET,71,0.285714285714286,0.166666666666667,1
WAVELET,72,0.3,0.75,0.1875
WAVELET,73,0.0714285714285714,0.0769230769230769,0.0666666666666667
WAVELET,74,0.125,0.125,0.125
MLP,1,0.782608695652174,0.9,0.692307692307692
MLP,2,0.363636363636364,0.222222222222222,1
MLP,3,0.875,0.777777777777778,1
MLP,4,0.75,1,0.6
MLP,5,0.5,0.666666666666667,0.4
MLP,6,0.962962962962963,1,0.928571428571429
MLP,7,0.916666666666667,0.846153846153846,1
MLP,8,1,1,1
MLP,9,0.9,0.9,0.9
MLP,10,0.181818181818182,0.2,0.166666666666667
MLP,11,0.428571428571428,0.75,0.3
MLP,12,0.75,0.857142857142857,0.666666666666667
MLP,13,0.25,0.162162162162162,0.545454545454545
MLP,14,0.125,0.0666666666666667,1
MLP,15,0.8,1,0.666666666666667
MLP,16,0.588235294117647,0.454545454545455,0.833333333333333
MLP,17,0.666666666666667,0.666666666666667,0.666666666666667
MLP,18,0.666666666666667,1,0.5
MLP,19,0.583333333333333,0.538461538461538,0.636363636363636
MLP,20,0.380952380952381,0.235294117647059,1
MLP,21,0.857142857142857,0.75,1
MLP,22,0.347826086956522,0.285714285714286,0.444444444444444
MLP,23,1,1,1
MLP,24,0.555555555555556,0.416666666666667,0.833333333333333
MLP,25,0.5,0.5,0.5
MLP,26,0.842105263157895,1,0.727272727272727
MLP,27,0.896551724137931,1,0.8125
MLP,28,1,1,1
MLP,29,0.857142857142857,0.75,1
MLP,30,0.5,0.333333333333333,1
MLP,31,0.545454545454545,0.6,0.5
MLP,32,0.857142857142857,0.75,1
MLP,33,0.461538461538462,0.428571428571429,0.5
MLP,34,0.461538461538462,0.5,0.428571428571429
MLP,35,0.0689655172413793,0.0357142857142857,1
MLP,36,0.571428571428572,0.4,1
MLP,37,0.16,0.0869565217391304,1
MLP,38,0.5,0.392857142857143,0.6875
MLP,39,0.181818181818182,0.12,0.375
MLP,40,NA,0,0
MLP,41,1,1,1
MLP,42,0.545454545454545,0.375,1
MLP,43,0.64,0.727272727272727,0.571428571428571
MLP,44,0.909090909090909,0.833333333333333,1
MLP,45,1,1,1
MLP,46,0.0869565217391304,0.0454545454545455,1
MLP,47,0.222222222222222,0.125,1
MLP,48,0.666666666666667,1,0.5
MLP,49,0.526315789473684,0.555555555555556,0.5
MLP,50,0.666666666666667,0.75,0.6
MLP,51,0.8,0.666666666666667,1
MLP,52,0.692307692307692,0.692307692307692,0.692307692307692
MLP,53,0.380952380952381,0.4,0.363636363636364
MLP,54,0.6,0.529411764705882,0.692307692307692
MLP,55,0.695652173913043,0.8,0.615384615384615
MLP,56,0.0645161290322581,0.0357142857142857,0.333333333333333
MLP,57,0.761904761904762,1,0.615384615384615
MLP,58,0.736842105263158,1,0.583333333333333
MLP,59,1,1,1
MLP,60,0.857142857142857,0.75,1
MLP,61,0.666666666666667,0.666666666666667,0.666666666666667
MLP,62,0.666666666666667,0.818181818181818,0.5625
MLP,63,0.411764705882353,0.368421052631579,0.466666666666667
MLP,64,0.869565217391304,1,0.769230769230769
MLP,65,1,1,1
MLP,66,NA,0,0
MLP,67,0.923076923076923,0.857142857142857,1
MLP,68,0.486486486486487,0.36,0.75
MLP,69,0.714285714285714,0.625,0.833333333333333
MLP,70,0.8,0.8,0.8
MLP,71,0.666666666666667,0.5,1
MLP,72,0.758620689655172,0.846153846153846,0.6875
MLP,73,0.933333333333333,0.933333333333333,0.933333333333333
MLP,74,0.114285714285714,0.105263157894737,0.125
SVM,1,0.666666666666667,0.727272727272727,0.615384615384615
SVM,2,0.444444444444444,0.285714285714286,1
SVM,3,1,1,1
SVM,4,0.666666666666667,0.75,0.6
SVM,5,0.571428571428572,1,0.4
SVM,6,0.962962962962963,1,0.928571428571429
SVM,7,0.956521739130435,0.916666666666667,1
SVM,8,1,1,1
SVM,9,0.947368421052632,1,0.9
SVM,10,0.5,0.5,0.5
SVM,11,0.428571428571428,0.75,0.3
SVM,12,0.625,0.714285714285714,0.555555555555556
SVM,13,0.307692307692308,0.214285714285714,0.545454545454545
SVM,14,0.133333333333333,0.0714285714285714,1
SVM,15,0.769230769230769,0.909090909090909,0.666666666666667
SVM,16,0.5625,0.45,0.75
SVM,17,0.8,1,0.666666666666667
SVM,18,0.666666666666667,1,0.5
SVM,19,0.538461538461539,0.466666666666667,0.636363636363636
SVM,20,0.363636363636364,0.222222222222222,1
SVM,21,0.857142857142857,0.75,1
SVM,22,0.588235294117647,0.625,0.555555555555556
SVM,23,1,1,1
SVM,24,0.666666666666667,0.555555555555556,0.833333333333333
SVM,25,0.5,0.5,0.5
SVM,26,0.842105263157895,1,0.727272727272727
SVM,27,0.933333333333333,1,0.875
SVM,28,1,1,1
SVM,29,0.782608695652174,0.642857142857143,1
SVM,30,0.25,0.142857142857143,1
SVM,31,0.666666666666667,0.666666666666667,0.666666666666667
SVM,32,0.5,0.454545454545455,0.555555555555556
SVM,33,0.5,0.5,0.5
SVM,34,0.714285714285714,0.714285714285714,0.714285714285714
SVM,35,0.08,0.0416666666666667,1
SVM,36,0.666666666666667,0.5,1
SVM,37,0.137931034482759,0.0740740740740741,1
SVM,38,0.511627906976744,0.407407407407407,0.6875
SVM,39,0.2,0.136363636363636,0.375
SVM,40,NA,0,0
SVM,41,1,1,1
SVM,42,1,1,1
SVM,43,0.615384615384615,0.666666666666667,0.571428571428571
SVM,44,0.909090909090909,0.833333333333333,1
SVM,45,0.96551724137931,1,0.933333333333333
SVM,46,0.222222222222222,0.125,1
SVM,47,0.4,0.25,1
SVM,48,0.666666666666667,1,0.5
SVM,49,0.588235294117647,0.714285714285714,0.5
SVM,50,0.75,1,0.6
SVM,51,1,1,1
SVM,52,0.64,0.666666666666667,0.615384615384615
SVM,53,0.4,0.444444444444444,0.363636363636364
SVM,54,0.620689655172414,0.5625,0.692307692307692
SVM,55,0.727272727272727,0.888888888888889,0.615384615384615
SVM,56,0.0606060606060606,0.0333333333333333,0.333333333333333
SVM,57,0.761904761904762,1,0.615384615384615
SVM,58,0.736842105263158,1,0.583333333333333
SVM,59,0.962962962962963,1,0.928571428571429
SVM,60,0.75,0.6,1
SVM,61,0.8,1,0.666666666666667
SVM,62,0.72,1,0.5625
SVM,63,0.857142857142857,0.923076923076923,0.8
SVM,64,0.75,0.818181818181818,0.692307692307692
SVM,65,0.947368421052632,0.9,1
SVM,66,NA,0,0
SVM,67,1,1,1
SVM,68,0.355555555555556,0.242424242424242,0.666666666666667
SVM,69,0.666666666666667,0.555555555555556,0.833333333333333
SVM,70,0.8,0.8,0.8
SVM,71,0.8,0.666666666666667,1
SVM,72,0.8,0.857142857142857,0.75
SVM,73,0.866666666666667,0.866666666666667,0.866666666666667
SVM,74,0.333333333333333,0.5,0.25
LSTM,1,0.4,0.352941176470588,0.461538461538462
LSTM,2,0.5,0.333333333333333,1
LSTM,3,0.875,0.777777777777778,1
LSTM,4,0.75,1,0.6
