method,serie,F1,precision,recall
FBIAD,12,0.666666666666667,0.5,1
FBIAD,13,0.666666666666667,0.5,1
FBIAD,14,0.628571428571429,0.478260869565217,0.916666666666667
FBIAD,15,0.666666666666667,0.5,1
FBIAD,16,0.666666666666667,0.5,1
FBIAD,17,0.512820512820513,0.416666666666667,0.666666666666667
FBIAD,18,0.608695652173913,0.466666666666667,0.875
FBIAD,19,0.666666666666667,0.5,1
FBIAD,20,0.580645161290323,0.45,0.818181818181818
FBIAD,21,0.666666666666667,0.5,1
FBIAD,22,0.571428571428572,0.4,1
FBIAD,23,0.380952380952381,0.235294117647059,1
FBIAD,24,0.666666666666667,0.5,1
FBIAD,25,0.666666666666667,0.5,1
FBIAD,26,0.666666666666667,0.5,1
FBIAD,27,0.512820512820513,0.4,0.714285714285714
FBIAD,28,0.571428571428572,0.4,1
FBIAD,29,0.0571428571428571,0.0294117647058824,1
FBIAD,30,0.5,0.333333333333333,1
FBIAD,31,0.666666666666667,0.5,1
FBIAD,32,0.645161290322581,0.476190476190476,1
FBIAD,33,0.6,0.428571428571429,1
FBIAD,34,0.631578947368421,0.461538461538462,1
FBIAD,35,0.666666666666667,0.5,1
FBIAD,36,0.571428571428571,0.444444444444444,0.8
FBIAD,37,0.634146341463415,0.481481481481481,0.928571428571429
FBIAD,38,0.636363636363636,0.5,0.875
FBIAD,39,0.564102564102564,0.458333333333333,0.733333333333333
FBIAD,40,0.590909090909091,0.464285714285714,0.8125
FBIAD,41,0.228571428571429,0.133333333333333,0.8
FBIAD,42,0.428571428571429,0.272727272727273,1
FBIAD,43,0.604651162790698,0.464285714285714,0.866666666666667
FBIAD,44,0.594594594594595,0.458333333333333,0.846153846153846
FBIAD,45,0.545454545454545,0.428571428571429,0.75
FBIAD,46,0.666666666666667,0.5,1
FBIAD,47,0.571428571428571,0.428571428571429,0.857142857142857
FBIAD,48,0.666666666666667,0.5,1
FBIAD,49,0.588235294117647,0.454545454545455,0.833333333333333
FBIAD,50,0.636363636363636,0.482758620689655,0.933333333333333
FBIAD,51,0.681818181818182,0.535714285714286,0.9375
FBIAD,52,0.628571428571429,0.478260869565217,0.916666666666667
FBIAD,53,0.117647058823529,0.0625,1
FBIAD,54,0.642857142857143,0.473684210526316,1
FBIAD,55,0.461538461538462,0.3,1
FBIAD,56,0.611111111111111,0.44,1
FBIAD,57,0.666666666666667,0.5,1
FBIAD,58,0.628571428571429,0.478260869565217,0.916666666666667
FBIAD,59,0.65,0.481481481481481,1
FBIAD,60,0.666666666666667,0.5,1
FBIAD,61,0.666666666666667,0.5,1
FBIAD,62,0.695652173913044,0.533333333333333,1
FBIAD,63,0.666666666666667,0.5,1
FBIAD,64,0.5,0.333333333333333,1
FBIAD,65,0.652173913043478,0.5,0.9375
FBIAD,66,0.681818181818182,0.535714285714286,0.9375
FBIAD,67,0.56,0.388888888888889,1
FBIAD,68,0.533333333333333,0.4,0.8
FBIAD,69,0.580645161290323,0.409090909090909,1
FBIAD,70,0.590909090909091,0.464285714285714,0.8125
FBIAD,71,0.388888888888889,0.25,0.875
FBIAD,72,0.5,0.379310344827586,0.733333333333333
FBIAD,73,0.666666666666667,0.5,1
FBIAD,74,0.526315789473684,0.416666666666667,0.714285714285714
FBIAD,75,0.666666666666667,0.5,1
FBIAD,76,0.680851063829787,0.516129032258065,1
FBIAD,77,0.604651162790698,0.464285714285714,0.866666666666667
FBIAD,78,0.571428571428571,0.444444444444444,0.8
FBIAD,79,0.666666666666667,0.5,1
FBIAD,80,0.705882352941177,0.571428571428571,0.923076923076923
FBIAD,81,0.666666666666667,0.5,1
FBIAD,82,0.303030303030303,0.192307692307692,0.714285714285714
FBIAD,83,0.666666666666667,0.5,1
FBIAD,84,0.344827586206897,0.208333333333333,1
FBIAD,85,0.666666666666667,0.5,1
FBIAD,86,0.571428571428571,0.454545454545455,0.769230769230769
FBIAD,87,0.434782608695652,0.3125,0.714285714285714
FBIAD,88,0.432432432432432,0.32,0.666666666666667
FBIAD,89,0.631578947368421,0.5,0.857142857142857
FBIAD,90,0.666666666666667,0.5,1
FBIAD,91,0.620689655172414,0.473684210526316,0.9
FBIAD,92,0.625,0.454545454545455,1
FBIAD,93,0.5,0.35,0.875
FBIAD,94,0.697674418604651,0.535714285714286,1
FBIAD,95,0.666666666666667,0.5,1
FBIAD,96,0.666666666666667,0.517241379310345,0.9375
FBIAD,97,0.625,0.454545454545455,1
FBIAD,98,0.620689655172414,0.473684210526316,0.9
FBIAD,99,0.631578947368421,0.48,0.923076923076923
FBIAD,100,0.625,0.476190476190476,0.909090909090909
FFT,1,1,1,1
FFT,2,0.9,0.9,0.9
FFT,3,1,1,1
FFT,4,1,1,1
FFT,5,1,1,1
FFT,6,1,1,1
FFT,7,1,1,1
FFT,8,1,1,1
FFT,9,0.75,0.6,1
FFT,10,1,1,1
FFT,11,0.869565217391304,0.909090909090909,0.833333333333333
FFT,12,1,1,1
FFT,13,1,1,1
FFT,14,1,1,1
FFT,15,1,1,1
FFT,16,1,1,1
FFT,17,0.709677419354839,0.6875,0.733333333333333
FFT,18,1,1,1
FFT,19,1,1,1
FFT,20,1,1,1
FFT,21,1,1,1
FFT,22,1,1,1
FFT,23,0.571428571428572,0.4,1
FFT,24,1,1,1
FFT,25,1,1,1
FFT,26,1,1,1
FFT,27,0.827586206896552,0.8,0.857142857142857
FFT,28,0.941176470588235,0.888888888888889,1
FFT,29,0.0689655172413793,0.0357142857142857,1
FFT,30,1,1,1
FFT,31,1,1,1
FFT,32,1,1,1
FFT,33,1,1,1
FFT,34,0.923076923076923,0.857142857142857,1
FFT,35,1,1,1
FFT,36,0.842105263157895,0.888888888888889,0.8
FFT,37,0.928571428571429,0.928571428571429,0.928571428571429
FFT,38,0.9375,0.9375,0.9375
FFT,39,0.8,0.8,0.8
FFT,40,0.903225806451613,0.933333333333333,0.875
FFT,41,0.4,0.25,1
FFT,42,0.857142857142857,0.75,1
FFT,43,0.838709677419355,0.8125,0.866666666666667
FFT,44,0.888888888888889,0.857142857142857,0.923076923076923
FFT,45,0.787878787878788,0.764705882352941,0.8125
FFT,46,1,1,1
FFT,47,1,1,1
FFT,48,1,1,1
FFT,49,1,1,1
FFT,50,0.933333333333333,0.933333333333333,0.933333333333333
FFT,51,0.9375,0.9375,0.9375
FFT,52,1,1,1
FFT,53,0.333333333333333,0.2,1
FFT,54,1,1,1
FFT,55,0.857142857142857,0.75,1
FFT,56,0.956521739130435,0.916666666666667,1
FFT,57,1,1,1
FFT,58,1,1,1
FFT,59,1,1,1
FFT,60,1,1,1
FFT,61,1,1,1
FFT,62,1,1,1
FFT,63,1,1,1
FFT,64,1,1,1
FFT,65,1,1,1
FFT,66,0.9375,0.9375,0.9375
FFT,67,1,1,1
FFT,68,1,1,1
FFT,69,1,1,1
FFT,70,0.875,0.875,0.875
FFT,71,0.56,0.411764705882353,0.875
FFT,72,0.705882352941177,0.631578947368421,0.8
FFT,73,1,1,1
FFT,74,0.928571428571429,0.928571428571429,0.928571428571429
FFT,75,1,1,1
FFT,76,1,1,1
FFT,77,1,1,1
FFT,78,1,1,1
FFT,79,1,1,1
FFT,80,0.923076923076923,0.923076923076923,0.923076923076923
FFT,81,0.916666666666667,0.916666666666667,0.916666666666667
FFT,82,0.434782608695652,0.3125,0.714285714285714
FFT,83,1,1,1
FFT,84,0.625,0.454545454545455,1
FFT,85,1,1,1
FFT,86,0.846153846153846,0.846153846153846,0.846153846153846
FFT,87,0.8,0.75,0.857142857142857
FFT,88,0.592592592592593,0.533333333333333,0.666666666666667
FFT,89,0.888888888888889,0.923076923076923,0.857142857142857
FFT,90,1,1,1
FFT,91,1,1,1
FFT,92,0.909090909090909,0.833333333333333,1
FFT,93,0.777777777777778,0.7,0.875
FFT,94,0.96551724137931,1,0.933333333333333
FFT,95,1,1,1
FFT,96,1,1,1
FFT,97,1,1,1
FFT,98,1,1,1
FFT,99,1,1,1
FFT,100,1,1,1
REMD,1,0.916666666666667,0.846153846153846,1
REMD,2,0.9,0.9,0.9
REMD,3,0.952380952380952,0.909090909090909,1
REMD,4,1,1,1
REMD,5,1,1,1
REMD,6,1,1,1
REMD,7,1,1,1
REMD,8,1,1,1
REMD,9,0.666666666666667,0.5,1
REMD,10,0.666666666666667,0.5,1
REMD,11,0.956521739130435,1,0.916666666666667
REMD,12,1,1,1
REMD,13,1,1,1
REMD,14,0.96,0.923076923076923,1
REMD,15,1,1,1
REMD,16,1,1,1
REMD,17,0.933333333333333,0.933333333333333,0.933333333333333
REMD,18,1,1,1
REMD,19,0.8,0.666666666666667,1
REMD,20,1,1,1
REMD,21,1,1,1
REMD,22,1,1,1
REMD,23,0.8,0.666666666666667,1
REMD,24,0.923076923076923,0.857142857142857,1
REMD,25,1,1,1
REMD,26,1,1,1
REMD,27,0.785714285714286,0.785714285714286,0.785714285714286
REMD,28,1,1,1
REMD,29,0.0740740740740741,0.0384615384615385,1
REMD,30,1,1,1
REMD,31,0.8,0.666666666666667,1
REMD,32,0.952380952380952,0.909090909090909,1
REMD,33,1,1,1
REMD,34,1,1,1
REMD,35,0.923076923076923,0.857142857142857,1
REMD,36,0.8,0.8,0.8
REMD,37,0.928571428571429,0.928571428571429,0.928571428571429
REMD,38,0.967741935483871,1,0.9375
REMD,39,0.848484848484849,0.777777777777778,0.933333333333333
REMD,40,0.903225806451613,0.933333333333333,0.875
REMD,41,0.357142857142857,0.217391304347826,1
REMD,42,1,1,1
REMD,43,0.866666666666667,0.866666666666667,0.866666666666667
REMD,44,0.962962962962963,0.928571428571429,1
REMD,45,0.909090909090909,0.882352941176471,0.9375
REMD,46,0.8,0.666666666666667,1
REMD,47,0.75,0.666666666666667,0.857142857142857
REMD,48,1,1,1
REMD,49,0.923076923076923,0.857142857142857,1
REMD,50,1,1,1
REMD,51,0.9375,0.9375,0.9375
REMD,52,1,1,1
REMD,53,0.333333333333333,0.2,1
REMD,54,0.947368421052632,0.9,1
REMD,55,0.857142857142857,0.75,1
REMD,56,0.916666666666667,0.846153846153846,1
REMD,57,1,1,1
REMD,58,1,1,1
REMD,59,1,1,1
REMD,60,1,1,1
REMD,61,1,1,1
REMD,62,1,1,1
REMD,63,1,1,1
REMD,64,0.666666666666667,0.5,1
REMD,65,0.9375,0.9375,0.9375
REMD,66,1,1,1
REMD,67,0.875,0.777777777777778,1
REMD,68,1,1,1
REMD,69,0.947368421052632,0.9,1
REMD,70,1,1,1
REMD,71,0.695652173913044,0.533333333333333,1
REMD,72,0.848484848484849,0.777777777777778,0.933333333333333
REMD,73,0.923076923076923,0.857142857142857,1
REMD,74,0.928571428571429,0.928571428571429,0.928571428571429
REMD,75,1,1,1
REMD,76,1,1,1
REMD,77,1,1,1
REMD,78,0.909090909090909,0.833333333333333,1
REMD,79,0.888888888888889,0.8,1
REMD,80,1,1,1
REMD,81,0.916666666666667,0.916666666666667,0.916666666666667
REMD,82,0.666666666666667,0.5,1
REMD,83,1,1,1
REMD,84,0.555555555555556,0.384615384615385,1
REMD,85,1,1,1
REMD,86,1,1,1
REMD,87,0.875,0.777777777777778,1
REMD,88,0.833333333333333,0.833333333333333,0.833333333333333
REMD,89,0.888888888888889,0.923076923076923,0.857142857142857
REMD,90,0.9,0.9,0.9
REMD,91,1,1,1
REMD,92,1,1,1
REMD,93,1,1,1
REMD,94,1,1,1
REMD,95,0.857142857142857,0.75,1
REMD,96,0.9375,0.9375,0.9375
REMD,97,1,1,1
REMD,98,1,1,1
REMD,99,1,1,1
REMD,100,1,1,1
WAVELET,1,0.88,0.785714285714286,1
WAVELET,2,0.9,0.9,0.9
WAVELET,3,1,1,1
WAVELET,4,0.933333333333333,0.875,1
WAVELET,5,1,1,1
WAVELET,6,1,1,1
WAVELET,7,1,1,1
WAVELET,8,0.8,0.666666666666667,1
WAVELET,9,0.518518518518518,0.388888888888889,0.777777777777778
WAVELET,10,0.666666666666667,0.5,1
WAVELET,11,0.833333333333333,0.833333333333333,0.833333333333333
WAVELET,12,0.952380952380952,0.909090909090909,1
WAVELET,13,1,1,1
WAVELET,14,0.916666666666667,0.916666666666667,0.916666666666667
WAVELET,15,1,1,1
WAVELET,16,1,1,1
WAVELET,17,0.774193548387097,0.75,0.8
WAVELET,18,0.875,0.875,0.875
WAVELET,19,1,1,1
WAVELET,20,1,1,1
WAVELET,21,1,1,1
WAVELET,22,0.8,0.666666666666667,1
WAVELET,23,0.470588235294118,0.307692307692308,1
WAVELET,24,1,1,1
WAVELET,25,1,1,1
WAVELET,26,1,1,1
WAVELET,27,0.758620689655172,0.733333333333333,0.785714285714286
WAVELET,28,0.8,0.666666666666667,1
WAVELET,29,0.0645161290322581,0.0333333333333333,1
WAVELET,30,0.666666666666667,0.5,1
WAVELET,31,1,1,1
WAVELET,32,0.952380952380952,0.909090909090909,1
WAVELET,33,1,1,1
WAVELET,34,0.923076923076923,0.857142857142857,1
WAVELET,35,1,1,1
WAVELET,36,0.727272727272727,0.666666666666667,0.8
WAVELET,37,0.928571428571429,0.928571428571429,0.928571428571429
WAVELET,38,0.875,0.875,0.875
WAVELET,39,0.733333333333333,0.733333333333333,0.733333333333333
WAVELET,40,0.838709677419355,0.866666666666667,0.8125
WAVELET,41,0.333333333333333,0.2,1
WAVELET,42,0.545454545454545,0.375,1
WAVELET,43,0.866666666666667,0.866666666666667,0.866666666666667
WAVELET,44,0.888888888888889,0.857142857142857,0.923076923076923
WAVELET,45,0.705882352941177,0.666666666666667,0.75
WAVELET,46,1,1,1
WAVELET,47,0.823529411764706,0.7,1
WAVELET,48,1,1,1
WAVELET,49,1,1,1
WAVELET,50,1,1,1
WAVELET,51,0.9375,0.9375,0.9375
WAVELET,52,1,1,1
WAVELET,53,0.125,0.0666666666666667,1
WAVELET,54,0.947368421052632,0.9,1
WAVELET,55,0.6,0.428571428571429,1
WAVELET,56,0.846153846153846,0.733333333333333,1
WAVELET,57,1,1,1
WAVELET,58,1,1,1
WAVELET,59,0.962962962962963,0.928571428571429,1
WAVELET,60,1,1,1
WAVELET,61,1,1,1
WAVELET,62,1,1,1
WAVELET,63,1,1,1
WAVELET,64,0.666666666666667,0.5,1
WAVELET,65,0.9375,0.9375,0.9375
WAVELET,66,0.9375,0.9375,0.9375
WAVELET,67,0.777777777777778,0.636363636363636,1
WAVELET,68,0.909090909090909,0.833333333333333,1
WAVELET,69,0.818181818181818,0.692307692307692,1
WAVELET,70,0.875,0.875,0.875
WAVELET,71,0.5,0.35,0.875
WAVELET,72,0.838709677419355,0.8125,0.866666666666667
WAVELET,73,1,1,1
WAVELET,74,0.857142857142857,0.857142857142857,0.857142857142857
WAVELET,75,1,1,1
WAVELET,76,1,1,1
WAVELET,77,0.866666666666667,0.866666666666667,0.866666666666667
WAVELET,78,1,1,1
WAVELET,79,1,1,1
WAVELET,80,0.923076923076923,0.923076923076923,0.923076923076923
WAVELET,81,0.96,0.923076923076923,1
WAVELET,82,0.344827586206897,0.227272727272727,0.714285714285714
WAVELET,83,1,1,1
WAVELET,84,0.416666666666667,0.263157894736842,1
WAVELET,85,1,1,1
WAVELET,86,1,1,1
WAVELET,87,0.666666666666667,0.545454545454545,0.857142857142857
WAVELET,88,0.592592592592593,0.533333333333333,0.666666666666667
WAVELET,89,0.888888888888889,0.923076923076923,0.857142857142857
WAVELET,90,1,1,1
WAVELET,91,0.9,0.9,0.9
WAVELET,92,1,1,1
WAVELET,93,0.666666666666667,0.538461538461538,0.875
WAVELET,94,1,1,1
WAVELET,95,1,1,1
WAVELET,96,1,1,1
WAVELET,97,0.833333333333333,0.714285714285714,1
WAVELET,98,1,1,1
WAVELET,99,1,1,1
WAVELET,100,0.909090909090909,0.909090909090909,0.909090909090909
MLP,1,0.645161290322581,0.5,0.909090909090909
MLP,2,0.9,0.9,0.9
MLP,3,1,1,1
MLP,4,0.823529411764706,0.7,1
MLP,5,0.857142857142857,0.8,0.923076923076923
MLP,6,1,1,1
MLP,7,0.9375,0.882352941176471,1
MLP,8,0.923076923076923,0.857142857142857,1
MLP,9,0.484848484848485,0.333333333333333,0.888888888888889
MLP,10,1,1,1
MLP,11,1,1,1
MLP,12,1,1,1
MLP,13,1,1,1
MLP,14,1,1,1
MLP,15,1,1,1
MLP,16,1,1,1
MLP,17,0.727272727272727,0.666666666666667,0.8
MLP,18,1,1,1
MLP,19,0.8,0.666666666666667,1
MLP,20,1,1,1
MLP,21,1,1,1
MLP,22,1,1,1
MLP,23,0.333333333333333,0.2,1
MLP,24,0.857142857142857,0.75,1
MLP,25,0.8,0.666666666666667,1
MLP,26,0.736842105263158,0.583333333333333,1
MLP,27,0.689655172413793,0.666666666666667,0.714285714285714
MLP,28,0.842105263157895,0.727272727272727,1
MLP,29,0.0625,0.032258064516129,1
MLP,30,0.666666666666667,0.5,1
MLP,31,1,1,1
MLP,32,0.909090909090909,0.833333333333333,1
MLP,33,0.857142857142857,0.75,1
MLP,34,0.8,0.666666666666667,1
MLP,35,0.8,0.666666666666667,1
MLP,36,0.75,0.642857142857143,0.9
MLP,37,0.933333333333333,0.875,1
MLP,38,0.96969696969697,0.941176470588235,1
MLP,39,0.787878787878788,0.722222222222222,0.866666666666667
MLP,40,0.967741935483871,1,0.9375
MLP,41,0.242424242424242,0.142857142857143,0.8
MLP,42,0.461538461538462,0.3,1
MLP,43,0.8,0.7,0.933333333333333
MLP,44,0.857142857142857,0.8,0.923076923076923
MLP,45,0.810810810810811,0.714285714285714,0.9375
MLP,46,1,1,1
MLP,47,0.545454545454546,0.4,0.857142857142857
MLP,48,1,1,1
MLP,49,0.705882352941176,0.545454545454545,1
MLP,50,0.967741935483871,0.9375,1
MLP,51,0.909090909090909,0.882352941176471,0.9375
MLP,52,1,1,1
MLP,53,0.08,0.0416666666666667,1
MLP,54,1,1,1
MLP,55,0.75,0.6,1
MLP,56,0.88,0.785714285714286,1
MLP,57,0.75,0.6,1
MLP,58,1,1,1
MLP,59,0.8,0.705882352941177,0.923076923076923
MLP,60,1,1,1
MLP,61,1,1,1
MLP,62,1,1,1
MLP,63,0.933333333333333,0.875,1
MLP,64,0.666666666666667,0.5,1
MLP,65,0.941176470588235,0.888888888888889,1
MLP,66,1,1,1
MLP,67,0.56,0.388888888888889,1
MLP,68,0.714285714285714,0.555555555555556,1
MLP,69,0.666666666666667,0.5,1
MLP,70,0.875,0.875,0.875
MLP,71,0.41025641025641,0.258064516129032,1
MLP,72,0.648648648648649,0.545454545454545,0.8
MLP,73,0.923076923076923,0.857142857142857,1
MLP,74,0.727272727272727,0.631578947368421,0.857142857142857
MLP,75,0.909090909090909,0.833333333333333,1
MLP,76,0.941176470588235,0.888888888888889,1
MLP,77,0.9375,0.882352941176471,1
MLP,78,0.714285714285714,0.555555555555556,1
MLP,79,1,1,1
MLP,80,0.923076923076923,0.923076923076923,0.923076923076923
MLP,81,1,1,1
MLP,82,0.4,0.260869565217391,0.857142857142857
MLP,83,0.857142857142857,0.75,1
MLP,84,0.4,0.25,1
