method,serie,F1,precision,recall
FFT,84,NA,0,0
FFT,85,0.857142857142857,1,0.75
FFT,86,0.916666666666667,1,0.846153846153846
FFT,87,0.4,0.375,0.428571428571429
FFT,88,0.307692307692308,0.285714285714286,0.333333333333333
FFT,89,0.428571428571429,0.428571428571429,0.428571428571429
FFT,90,0.666666666666667,0.571428571428571,0.8
FFT,91,0.166666666666667,0.142857142857143,0.2
FFT,92,1,1,1
FFT,93,0.875,0.875,0.875
FFT,94,0.846153846153846,1,0.733333333333333
FFT,95,0.125,0.0769230769230769,0.333333333333333
FFT,96,NA,0,0
FFT,97,NA,0,0
FFT,98,NA,0,0
FFT,99,0.222222222222222,0.214285714285714,0.230769230769231
FFT,100,NA,0,0
REMD,1,0.846153846153846,0.733333333333333,1
REMD,2,0.9,0.9,0.9
REMD,3,1,1,1
REMD,4,1,1,1
REMD,5,1,1,1
REMD,6,1,1,1
REMD,7,1,1,1
REMD,8,1,1,1
REMD,9,0.818181818181818,0.692307692307692,1
REMD,10,1,1,1
REMD,11,0.956521739130435,1,0.916666666666667
REMD,12,1,1,1
REMD,13,1,1,1
REMD,14,1,1,1
REMD,15,1,1,1
REMD,16,1,1,1
REMD,17,1,1,1
REMD,18,1,1,1
REMD,19,1,1,1
REMD,20,1,1,1
REMD,21,1,1,1
REMD,22,1,1,1
REMD,23,0.888888888888889,0.8,1
REMD,24,1,1,1
REMD,25,1,1,1
REMD,26,1,1,1
REMD,27,0.96551724137931,0.933333333333333,1s
REMD,28,1,1,1
REMD,29,0.0909090909090909,0.0476190476190476,1
REMD,30,1,1,1
REMD,31,1,1,1
REMD,32,1,1,1
REMD,33,1,1,1
REMD,34,1,1,1
REMD,35,1,1,1
REMD,36,0.842105263157895,0.888888888888889,0.8
REMD,37,1,1,1
REMD,38,1,1,1
REMD,39,0.909090909090909,0.833333333333333,1
REMD,40,0.967741935483871,1,0.9375
REMD,41,0.5,0.333333333333333,1
REMD,42,1,1,1
REMD,43,1,1,1
REMD,44,0.962962962962963,0.928571428571429,1
REMD,45,1,1,1
REMD,46,1,1,1
REMD,47,0.736842105263158,0.583333333333333,1
REMD,48,1,1,1
REMD,49,1,1,1
REMD,50,1,1,1
REMD,51,0.9375,0.9375,0.9375
REMD,52,1,1,1
REMD,53,1,1,1
REMD,54,1,1,1
REMD,55,1,1,1
REMD,56,1,1,1
REMD,57,1,1,1
REMD,58,1,1,1
REMD,59,1,1,1
REMD,60,1,1,1
REMD,61,1,1,1
REMD,62,1,1,1
REMD,63,1,1,1
REMD,64,1,1,1
REMD,65,1,1,1
REMD,66,1,1,1
REMD,67,0.875,0.777777777777778,1
REMD,68,1,1,1
REMD,69,0.947368421052632,0.9,1
REMD,70,1,1,1
REMD,71,0.666666666666667,0.5,1
REMD,72,0.967741935483871,0.9375,1
REMD,73,1,1,1
REMD,74,1,1,1
REMD,75,1,1,1
REMD,76,1,1,1
REMD,77,1,1,1
REMD,78,1,1,1
REMD,79,1,1,1
REMD,80,1,1,1
REMD,81,1,1,1
REMD,82,0.777777777777778,0.636363636363636,1
REMD,83,1,1,1
REMD,84,0.526315789473684,0.357142857142857,1
REMD,85,1,1,1
REMD,86,1,1,1
REMD,87,1,1,1
REMD,88,0.8,0.769230769230769,0.833333333333333
REMD,89,0.888888888888889,0.923076923076923,0.857142857142857
REMD,90,1,1,1
REMD,91,1,1,1
REMD,92,1,1,1
REMD,93,1,1,1
REMD,94,0.967741935483871,0.9375,1
REMD,95,1,1,1
REMD,96,1,1,1
REMD,97,1,1,1
REMD,98,1,1,1
REMD,99,1,1,1
REMD,100,1,1,1
WAVELET,1,0.19047619047619,0.2,0.181818181818182
WAVELET,2,NA,0,0
WAVELET,3,0.380952380952381,0.363636363636364,0.4
WAVELET,4,0.105263157894737,0.0833333333333333,0.142857142857143
WAVELET,5,0.782608695652174,0.9,0.692307692307692
WAVELET,6,0.344827586206897,0.25,0.555555555555556
WAVELET,7,NA,0,0
WAVELET,8,0.133333333333333,0.111111111111111,0.166666666666667
WAVELET,9,0.0909090909090909,0.0769230769230769,0.111111111111111
WAVELET,10,NA,0,0
WAVELET,11,0.0909090909090909,0.1,0.0833333333333333
WAVELET,12,0.285714285714286,0.272727272727273,0.3
WAVELET,13,NA,0,0
WAVELET,14,NA,0,0
WAVELET,15,NA,0,0
WAVELET,16,NA,0,0
WAVELET,17,0.758620689655172,0.785714285714286,0.733333333333333
WAVELET,18,0.193548387096774,0.130434782608696,0.375
WAVELET,19,NA,0,0
WAVELET,20,NA,0,0
WAVELET,21,NA,0,0
WAVELET,22,NA,0,0
WAVELET,23,NA,0,0
WAVELET,24,NA,0,0
WAVELET,25,NA,0,0
WAVELET,26,0.6,1,0.428571428571429
WAVELET,27,0.387096774193548,0.352941176470588,0.428571428571429
WAVELET,28,0.4,0.272727272727273,0.75
WAVELET,29,0.166666666666667,0.0909090909090909,1
WAVELET,30,0.133333333333333,0.0833333333333333,0.333333333333333
WAVELET,31,NA,0,0
WAVELET,32,0.444444444444444,0.352941176470588,0.6
WAVELET,33,NA,0,0
WAVELET,34,NA,0,0
WAVELET,35,NA,0,0
WAVELET,36,NA,0,0
WAVELET,37,0.666666666666667,1,0.5
WAVELET,38,NA,0,0
WAVELET,39,0.0769230769230769,0.0909090909090909,0.0666666666666667
WAVELET,40,0.642857142857143,0.75,0.5625
WAVELET,41,0.214285714285714,0.130434782608696,0.6
WAVELET,42,NA,0,0
WAVELET,43,0.296296296296296,0.333333333333333,0.266666666666667
WAVELET,44,0.166666666666667,0.181818181818182,0.153846153846154
WAVELET,45,0.578947368421053,0.5,0.6875
WAVELET,46,NA,0,0
WAVELET,47,NA,0,0
WAVELET,48,0.0952380952380952,0.125,0.0769230769230769
WAVELET,49,0.421052631578947,0.307692307692308,0.666666666666667
WAVELET,50,0.173913043478261,0.25,0.133333333333333
WAVELET,51,0.41025641025641,0.347826086956522,0.5
WAVELET,52,0.166666666666667,0.166666666666667,0.166666666666667
WAVELET,53,NA,0,0
WAVELET,54,0.1,0.0909090909090909,0.111111111111111
WAVELET,55,NA,0,0
WAVELET,56,0.0952380952380952,0.1,0.0909090909090909
WAVELET,57,0.555555555555556,0.416666666666667,0.833333333333333
WAVELET,58,0.1,0.125,0.0833333333333333
WAVELET,59,NA,0,0
WAVELET,60,NA,0,0
WAVELET,61,0.2,0.2,0.2
WAVELET,62,1,1,1
WAVELET,63,0.4,0.307692307692308,0.571428571428571
WAVELET,64,0.181818181818182,0.1,1
WAVELET,65,0.137931034482759,0.153846153846154,0.125
WAVELET,66,0.32258064516129,0.333333333333333,0.3125
WAVELET,67,0.384615384615385,0.263157894736842,0.714285714285714
WAVELET,68,0.5,0.363636363636364,0.8
WAVELET,69,NA,0,0
WAVELET,70,NA,0,0
WAVELET,71,0.142857142857143,0.166666666666667,0.125
WAVELET,72,0.378378378378378,0.318181818181818,0.466666666666667
WAVELET,73,NA,0,0
WAVELET,74,0.242424242424242,0.210526315789474,0.285714285714286
WAVELET,75,0.5,0.363636363636364,0.8
WAVELET,76,0.857142857142857,1,0.75
WAVELET,77,0.148148148148148,0.166666666666667,0.133333333333333
WAVELET,78,0.105263157894737,0.0714285714285714,0.2
WAVELET,79,NA,0,0
WAVELET,80,NA,0,0
WAVELET,81,0.166666666666667,0.166666666666667,0.166666666666667
WAVELET,82,NA,0,0
WAVELET,83,0.5,0.4,0.666666666666667
WAVELET,84,NA,0,0
WAVELET,85,0.444444444444444,0.315789473684211,0.75
WAVELET,86,0.818181818181818,1,0.692307692307692
WAVELET,87,0.0666666666666667,0.0434782608695652,0.142857142857143
WAVELET,88,0.0571428571428571,0.0434782608695652,0.0833333333333333
WAVELET,89,0.230769230769231,0.25,0.214285714285714
WAVELET,90,0.608695652173913,0.538461538461538,0.7
WAVELET,91,NA,0,0
WAVELET,92,0.347826086956522,0.222222222222222,0.8
WAVELET,93,0.545454545454545,0.428571428571429,0.75
WAVELET,94,0.484848484848485,0.444444444444444,0.533333333333333
WAVELET,95,NA,0,0
WAVELET,96,NA,0,0
WAVELET,97,0.125,0.0909090909090909,0.2
WAVELET,98,0.1,0.1,0.1
